"","ag.artist_name","ag.artist_id","ag.album_type","ag.album_release_date","ag.album_release_year","ag.album_release_date_precision","ag.danceability","ag.energy","ag.energy.1","ag.key","ag.loudness","ag.mode","ag.speechiness","ag.acousticness","ag.instrumentalness","ag.liveness","ag.liveness.1","ag.valence","ag.tempo","ag.track_id","ag.duration_ms","ag.explicit","ag.is_local","ag.track_name","ag.track_number","ag.type","ag.album_name","ag.key_name","ag.mode_name","ag.key_mode"
"1","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.499,0.462,0.462,0,-5.308,1,0.0312,0.801,0,0.0946,0.0946,0.599,127.698,"12sliObzVzbLbAlDb8eChf",157710,TRUE,FALSE,"shut up",1,"track","Positions (Deluxe)","C","major","C major"
"2","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.83,0.585,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.248,0.485,109.978,"1hG4V53eR16jg7jVTNLOiX",173710,TRUE,FALSE,"34+35",2,"track","Positions (Deluxe)","C","major","C major"
"3","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.789,0.742,0.742,10,-5.664,0,0.0652,0.0681,0,0.166,0.166,0.661,116.965,"5VipERQ1ofCowecoFg2MVU",167989,TRUE,FALSE,"motive (with Doja Cat)",3,"track","Positions (Deluxe)","A#","minor","A# minor"
"4","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.719,0.607,0.607,8,-5.156,1,0.165,0.08,0,0.125,0.125,0.464,128.006,"1N9hFgcgWYbGINUKjhvcK6",149900,TRUE,FALSE,"just like magic",4,"track","Positions (Deluxe)","G#","major","G# major"
"5","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.411,0.522,0.522,0,-7.295,1,0.0981,0.519,0,0.398,0.398,0.382,88.332,"1qKdid2S9fZdSrzLaCcjcF",239949,FALSE,FALSE,"off the table (with The Weeknd)",5,"track","Positions (Deluxe)","C","major","C major"
"6","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.739,0.516,0.516,0,-7.154,1,0.0539,0.67,0,0.151,0.151,0.434,120.109,"4rJWTThj9EWR6UqD1eVyge",183874,TRUE,FALSE,"six thirty",6,"track","Positions (Deluxe)","C","major","C major"
"7","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.552,0.599,0.599,1,-5.75,0,0.0404,0.0703,0,0.0986,0.0986,0.0916,161.884,"53Z8fbdVNus9Kiu7tWIBEC",208457,FALSE,FALSE,"safety net (feat. Ty Dolla $ign)",7,"track","Positions (Deluxe)","C#","minor","C# minor"
"8","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.686,0.526,0.526,0,-6.842,1,0.0374,0.0815,7.75e-06,0.144,0.144,0.372,92.013,"5Ds3yH73nMHgkmJxcxqPrr",158436,FALSE,FALSE,"my hair",8,"track","Positions (Deluxe)","C","major","C major"
"9","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.772,0.506,0.506,6,-6.558,0,0.139,0.0814,1.1e-05,0.182,0.182,0.456,127.894,"7wcl0YJBQ0ygTUUaXLRM1g",200732,TRUE,FALSE,"nasty",9,"track","Positions (Deluxe)","F#","minor","F# minor"
"10","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.688,0.455,0.455,11,-8.632,0,0.199,0.186,0,0.0794,0.0794,0.557,87.865,"7cFYqReKEigTxTm0bNE6YA",132278,FALSE,FALSE,"west side",10,"track","Positions (Deluxe)","B","minor","B minor"
"11","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.688,0.573,0.573,10,-5.03,0,0.208,0.0686,0,0.0749,0.0749,0.553,110.034,"4iIrJ94pkIEnGZWv1MhIRC",179860,TRUE,FALSE,"love language",11,"track","Positions (Deluxe)","A#","minor","A# minor"
"12","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.737,0.802,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.0931,0.682,144.015,"3DFnLXa69NVlOjbhTbXXNn",172324,TRUE,FALSE,"positions",12,"track","Positions (Deluxe)","C","major","C major"
"13","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.624,0.672,0.672,0,-5.334,1,0.106,0.0967,0,0.155,0.155,0.26,159.852,"65OEcDb4M3mAvEpSdXi6Lv",146958,TRUE,FALSE,"obvious",13,"track","Positions (Deluxe)","C","major","C major"
"14","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.487,0.534,0.534,0,-5.664,0,0.0555,0.36,0,0.1,0.1,0.173,131.798,"3RP1eXaK8f4rwqY9fRKVRF",201882,FALSE,FALSE,"pov",14,"track","Positions (Deluxe)","C","minor","C minor"
"15","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.639,0.544,0.544,5,-9.5,0,0.0383,0.175,2.44e-05,0.14,0.14,0.179,118.158,"3Os1431WclqyKxWqMzRESE",76742,FALSE,FALSE,"someone like u - interlude",15,"track","Positions (Deluxe)","F","minor","F minor"
"16","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.698,0.708,0.708,9,-4.943,0,0.0454,0.0251,0,0.124,0.124,0.322,115.036,"3eZYOQO4UzKrUDYDghtnFw",122174,FALSE,FALSE,"test drive",16,"track","Positions (Deluxe)","A","minor","A minor"
"17","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.659,0.662,0.662,5,-5.768,1,0.434,0.211,0,0.228,0.228,0.704,109.957,"2sQH02O2HBCPJCztBrCWNa",182437,TRUE,FALSE,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",17,"track","Positions (Deluxe)","F","major","F major"
"18","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.726,0.667,0.667,5,-5.956,0,0.0617,0.37,0,0.118,0.118,0.434,100.053,"6KIKaWKE9wV6mLjho3w61y",124281,TRUE,FALSE,"worst behavior",18,"track","Positions (Deluxe)","F","minor","F minor"
"19","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.734,0.475,0.475,9,-7.77,1,0.0403,0.317,1.41e-06,0.113,0.113,0.217,134.119,"63WsFFnQ8CL941iZBELYsX",129080,FALSE,FALSE,"main thing",19,"track","Positions (Deluxe)","A","major","A major"
"20","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.54,0.434,0.434,0,-5.229,1,0.0308,0.765,0,0.083,0.083,0.62,127.738,"0QQSR0relCdVhTMpfhWHNZ",157710,FALSE,FALSE,"shut up",1,"track","Positions (Deluxe)","C","major","C major"
"21","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.822,0.577,0.577,5,-6.449,1,0.0693,0.264,0,0.265,0.265,0.496,110.005,"2Yn2h3453izHQVYA7Y6yej",173710,FALSE,FALSE,"34+35",2,"track","Positions (Deluxe)","F","major","F major"
"22","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.793,0.751,0.751,10,-5.67,0,0.0795,0.0752,0,0.173,0.173,0.646,116.966,"0zB7iPxmJNRVfc4pWDlnq0",167989,FALSE,FALSE,"motive (with Doja Cat)",3,"track","Positions (Deluxe)","A#","minor","A# minor"
"23","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.69,0.605,0.605,8,-5.108,1,0.206,0.114,0,0.122,0.122,0.437,128.03,"42ukB60PjxgEmoTAHICfiN",149900,FALSE,FALSE,"just like magic",4,"track","Positions (Deluxe)","G#","major","G# major"
"24","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.555,0.523,0.523,0,-7.289,1,0.0666,0.513,0,0.402,0.402,0.389,100.57,"0ZdGVAGMo97b79QUWLAAjn",239949,FALSE,FALSE,"off the table (with The Weeknd)",5,"track","Positions (Deluxe)","C","major","C major"
"25","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.744,0.516,0.516,0,-7.179,1,0.0481,0.615,0,0.147,0.147,0.416,120.057,"0MNhRtoaGd9dGovN2g68iw",183874,FALSE,FALSE,"six thirty",6,"track","Positions (Deluxe)","C","major","C major"
"26","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.552,0.596,0.596,1,-5.743,0,0.0405,0.0683,0,0.0976,0.0976,0.094,161.881,"2kDAZEBsG2PCwfllZgsp3n",208457,FALSE,FALSE,"safety net (feat. Ty Dolla $ign)",7,"track","Positions (Deluxe)","C#","minor","C# minor"
"27","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.686,0.529,0.529,0,-6.841,1,0.0377,0.0812,1.1e-05,0.144,0.144,0.345,91.991,"4HiQIJpZwUBgI6jO7wQTJD",158436,FALSE,FALSE,"my hair",8,"track","Positions (Deluxe)","C","major","C major"
"28","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.77,0.512,0.512,6,-6.575,0,0.121,0.0922,2.31e-05,0.198,0.198,0.53,127.883,"331JfwM58Lm7JghbuDLKqe",200732,FALSE,FALSE,"nasty",9,"track","Positions (Deluxe)","F#","minor","F# minor"
"29","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.696,0.46,0.46,11,-8.609,0,0.186,0.193,0,0.0796,0.0796,0.588,87.863,"1RNjLHCiT562LKqKNYIlMi",132278,FALSE,FALSE,"west side",10,"track","Positions (Deluxe)","B","minor","B minor"
"30","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.694,0.566,0.566,10,-5.026,0,0.238,0.0626,0,0.0748,0.0748,0.562,110.06,"3HwtjYXnBkhsD2gBwyiIHR",179860,FALSE,FALSE,"love language",11,"track","Positions (Deluxe)","A#","minor","A# minor"
"31","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.735,0.805,0.805,5,-4.821,1,0.0888,0.468,0,0.094,0.094,0.617,144.02,"0edCZS4cbBSFiVvVgBy5oc",172324,FALSE,FALSE,"positions",12,"track","Positions (Deluxe)","F","major","F major"
"32","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.702,0.623,0.623,0,-5.369,1,0.0582,0.0889,0,0.149,0.149,0.272,79.953,"0Uv6qb3ykwaPWDZiKf0qPN",146958,FALSE,FALSE,"obvious",13,"track","Positions (Deluxe)","C","major","C major"
"33","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.474,0.533,0.533,0,-5.648,0,0.0559,0.36,0,0.101,0.101,0.165,131.762,"7mNsHed5BYlpmgFqAAkvsM",201882,FALSE,FALSE,"pov",14,"track","Positions (Deluxe)","C","minor","C minor"
"34","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.638,0.544,0.544,8,-9.499,1,0.036,0.19,2.37e-05,0.136,0.136,0.188,118.04,"59NnZFsjW255ZRUzIcUQ0q",76742,FALSE,FALSE,"someone like u - interlude",15,"track","Positions (Deluxe)","G#","major","G# major"
"35","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.695,0.707,0.707,9,-4.943,0,0.0461,0.0251,0,0.124,0.124,0.322,115.01,"5NjM6bLa4GdmjjDrUJt0yr",122174,FALSE,FALSE,"test drive",16,"track","Positions (Deluxe)","A","minor","A minor"
"36","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.884,0.639,0.639,5,-5.78,1,0.296,0.217,0,0.255,0.255,0.702,109.945,"5jcdyQe1BRO65G8ZvbsDMI",182437,FALSE,FALSE,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",17,"track","Positions (Deluxe)","F","major","F major"
"37","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.727,0.65,0.65,5,-5.991,0,0.112,0.365,0,0.117,0.117,0.489,100.029,"5hixQFzlu1sabD6p3kiS7v",124281,FALSE,FALSE,"worst behavior",18,"track","Positions (Deluxe)","F","minor","F minor"
"38","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2021-02-19",2021,"day",0.734,0.472,0.472,9,-7.782,1,0.0401,0.32,1.11e-06,0.112,0.112,0.235,134.109,"2uL48Qwc88pu7S9JjT6Jvv",129080,FALSE,FALSE,"main thing",19,"track","Positions (Deluxe)","A","major","A major"
"39","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.499,0.462,0.462,0,-5.308,1,0.0312,0.801,0,0.0946,0.0946,0.599,127.698,"3ko9jEHNt4O5fjKN65ULJp",157710,TRUE,FALSE,"shut up",1,"track","Positions","C","major","C major"
"40","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.83,0.585,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.248,0.485,109.978,"6Im9k8u9iIzKMrmV7BWtlF",173710,TRUE,FALSE,"34+35",2,"track","Positions","C","major","C major"
"41","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.789,0.742,0.742,10,-5.664,0,0.0652,0.0681,0,0.166,0.166,0.661,116.965,"5GkQIP5mWPi4KZLLXeuFTT",167989,TRUE,FALSE,"motive (with Doja Cat)",3,"track","Positions","A#","minor","A# minor"
"42","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.719,0.607,0.607,8,-5.156,1,0.165,0.08,0,0.125,0.125,0.464,128.006,"7Dx9Z6Aon1qPS2N0rHSWTe",149900,TRUE,FALSE,"just like magic",4,"track","Positions","G#","major","G# major"
"43","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.411,0.522,0.522,0,-7.295,1,0.0981,0.519,0,0.398,0.398,0.382,88.332,"7E1jVNoWuemqUryI4FxsVD",239949,FALSE,FALSE,"off the table (with The Weeknd)",5,"track","Positions","C","major","C major"
"44","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.739,0.516,0.516,0,-7.154,1,0.0539,0.67,0,0.151,0.151,0.434,120.109,"2IKJtXeR5UsaUjZB46fTOK",183874,TRUE,FALSE,"six thirty",6,"track","Positions","C","major","C major"
"45","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.552,0.599,0.599,1,-5.75,0,0.0404,0.0703,0,0.0986,0.0986,0.0916,161.884,"14gkWVFMwdxBMyqBw1wmIg",208457,FALSE,FALSE,"safety net (feat. Ty Dolla $ign)",7,"track","Positions","C#","minor","C# minor"
"46","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.686,0.526,0.526,0,-6.842,1,0.0374,0.0815,7.75e-06,0.144,0.144,0.372,92.013,"6u7gmPOz7pzzaeR9xSBpsR",158436,FALSE,FALSE,"my hair",8,"track","Positions","C","major","C major"
"47","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.772,0.506,0.506,6,-6.558,0,0.139,0.0814,1.1e-05,0.182,0.182,0.456,127.894,"0sci7ppTZFm4mjcH3nu8yO",200732,TRUE,FALSE,"nasty",9,"track","Positions","F#","minor","F# minor"
"48","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.688,0.455,0.455,11,-8.632,0,0.199,0.186,0,0.0794,0.0794,0.557,87.865,"1whfVLMKWqAX3uk97VXsNN",132278,FALSE,FALSE,"west side",10,"track","Positions","B","minor","B minor"
"49","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.688,0.573,0.573,10,-5.03,0,0.208,0.0686,0,0.0749,0.0749,0.553,110.034,"6NYtLvyThMT0oALFdJFdzq",179860,TRUE,FALSE,"love language",11,"track","Positions","A#","minor","A# minor"
"50","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.737,0.802,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.0931,0.682,144.015,"35mvY5S1H3J2QZyna3TFe0",172324,TRUE,FALSE,"positions",12,"track","Positions","C","major","C major"
"51","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.624,0.672,0.672,0,-5.334,1,0.106,0.0967,0,0.155,0.155,0.26,159.852,"0q85C1JiECyYIQthz1posA",146958,TRUE,FALSE,"obvious",13,"track","Positions","C","major","C major"
"52","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.487,0.534,0.534,0,-5.664,0,0.0555,0.36,0,0.1,0.1,0.173,131.798,"3UoULw70kMsiVXxW0L3A33",201882,FALSE,FALSE,"pov",14,"track","Positions","C","minor","C minor"
"53","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.54,0.434,0.434,0,-5.229,1,0.0308,0.765,0,0.083,0.083,0.62,127.738,"0egpmBxmeALIzcq2C1BOb7",157710,FALSE,FALSE,"shut up",1,"track","Positions","C","major","C major"
"54","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.822,0.577,0.577,5,-6.449,1,0.0693,0.264,0,0.265,0.265,0.496,110.005,"71IEKZtnuNR9W0Sl2CsvZU",173710,FALSE,FALSE,"34+35",2,"track","Positions","F","major","F major"
"55","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.793,0.751,0.751,10,-5.67,0,0.0795,0.0752,0,0.173,0.173,0.646,116.966,"3Hgk2MiY3hIIp6Hmf1fxeW",167989,FALSE,FALSE,"motive (with Doja Cat)",3,"track","Positions","A#","minor","A# minor"
"56","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.69,0.605,0.605,8,-5.108,1,0.206,0.114,0,0.122,0.122,0.437,128.03,"7miR3W96BChuGCX8NZtz3a",149900,FALSE,FALSE,"just like magic",4,"track","Positions","G#","major","G# major"
"57","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.555,0.523,0.523,0,-7.289,1,0.0666,0.513,0,0.402,0.402,0.389,100.57,"0K2UmT0JOcEaLssWda2703",239949,FALSE,FALSE,"off the table (with The Weeknd)",5,"track","Positions","C","major","C major"
"58","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.744,0.516,0.516,0,-7.179,1,0.0481,0.615,0,0.147,0.147,0.416,120.057,"0ooey28NPvpBWZKwOob963",183874,FALSE,FALSE,"six thirty",6,"track","Positions","C","major","C major"
"59","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.552,0.596,0.596,1,-5.743,0,0.0405,0.0683,0,0.0976,0.0976,0.094,161.881,"6IHDsLAPM17ZS5uIe3P3He",208457,FALSE,FALSE,"safety net (feat. Ty Dolla $ign)",7,"track","Positions","C#","minor","C# minor"
"60","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.686,0.529,0.529,0,-6.841,1,0.0377,0.0812,1.1e-05,0.144,0.144,0.345,91.991,"6STFK268EWdTPZeRNlAs1n",158436,FALSE,FALSE,"my hair",8,"track","Positions","C","major","C major"
"61","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.77,0.512,0.512,6,-6.575,0,0.121,0.0922,2.31e-05,0.198,0.198,0.53,127.883,"7wA4ZnoGI9E6ZcyTPXq9HP",200732,FALSE,FALSE,"nasty",9,"track","Positions","F#","minor","F# minor"
"62","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.696,0.46,0.46,11,-8.609,0,0.186,0.193,0,0.0796,0.0796,0.588,87.863,"5ctjuy2gyXUxr6DxUa2O1B",132278,FALSE,FALSE,"west side",10,"track","Positions","B","minor","B minor"
"63","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.694,0.566,0.566,10,-5.026,0,0.238,0.0626,0,0.0748,0.0748,0.562,110.06,"7GQzqBLZyjL69pAIKLx7ap",179860,FALSE,FALSE,"love language",11,"track","Positions","A#","minor","A# minor"
"64","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.735,0.805,0.805,5,-4.821,1,0.0888,0.468,0,0.094,0.094,0.617,144.02,"1eNoiSrvdNWZfCOrP37jSf",172324,FALSE,FALSE,"positions",12,"track","Positions","F","major","F major"
"65","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.702,0.623,0.623,0,-5.369,1,0.0582,0.0889,0,0.149,0.149,0.272,79.953,"3yXToXVFzYJklkDWpzeRXb",146958,FALSE,FALSE,"obvious",13,"track","Positions","C","major","C major"
"66","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2020-10-30",2020,"day",0.474,0.533,0.533,0,-5.648,0,0.0559,0.36,0,0.101,0.101,0.165,131.762,"1bj8x3ERN9gSc2NfJIpc76",201882,FALSE,FALSE,"pov",14,"track","Positions","C","minor","C minor"
"67","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.239,0.408,0.408,6,-13.623,1,0.06,0.884,0.0318,0.68,0.68,0.161,72.138,"5SyCD1ic378B4rYWhDmuvo",43251,FALSE,FALSE,"raindrops (an angel cried) - live",1,"track","k bye for now (swt live)","F#","major","F# major"
"68","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.498,0.836,0.836,10,-5.224,0,0.0669,0.158,6.59e-06,0.971,0.971,0.279,144.882,"67kQ3UW7saqCFqB54BVKKI",213068,FALSE,FALSE,"god is a woman - live",2,"track","k bye for now (swt live)","A#","minor","A# minor"
"69","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.674,0.816,0.816,3,-4.387,0,0.0416,0.0392,1.56e-05,0.342,0.342,0.501,137.976,"12s87E3EVHMYZQyr9mXsUi",212163,FALSE,FALSE,"bad idea - live",3,"track","k bye for now (swt live)","D#","minor","D# minor"
"70","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.593,0.737,0.737,5,-5.102,0,0.0475,0.0162,1.55e-05,0.975,0.975,0.238,84.87,"56feSEETtLwNjY5Xz8XbKI",223872,TRUE,FALSE,"break up with your girlfriend, i'm bored - live",4,"track","k bye for now (swt live)","F","minor","F minor"
"71","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.705,0.554,0.554,10,-9.628,0,0.0551,0.321,9.26e-06,0.978,0.978,0.611,80.042,"2I2HYr4FLb6LPfdgcKxK2J",177912,FALSE,FALSE,"r.e.m - live",5,"track","k bye for now (swt live)","A#","minor","A# minor"
"72","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.713,0.707,0.707,1,-5.947,0,0.0403,0.155,2.12e-06,0.956,0.956,0.366,112.929,"4OR2KU2qCnREBsSwwJ4PBn",174604,FALSE,FALSE,"be alright - live",6,"track","k bye for now (swt live)","C#","minor","C# minor"
"73","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.655,0.7,0.7,4,-4.242,1,0.0789,0.158,1.25e-06,0.877,0.877,0.529,119.835,"1Bvxlmt3CtZTyls2IJQ38T",174000,FALSE,FALSE,"sweetener - live",7,"track","k bye for now (swt live)","E","major","E major"
"74","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.758,0.883,0.883,7,-3.989,0,0.0608,0.0879,3.54e-05,0.24,0.24,0.736,114.021,"7bfnkOya2SV8LLTsYmRQJR",125631,FALSE,FALSE,"successful - live",8,"track","k bye for now (swt live)","G","minor","G minor"
"75","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.515,0.865,0.865,6,-4.065,0,0.161,0.0251,5.59e-05,0.971,0.971,0.372,158.053,"1FYLqciy2MckeKgTvOCawO",260519,TRUE,FALSE,"side to side - live",9,"track","k bye for now (swt live)","F#","minor","F# minor"
"76","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.443,0.739,0.739,9,-6.509,1,0.209,0.226,0.000378,0.961,0.961,0.146,139.829,"6va6SjWz457IOZidBppAhz",226849,TRUE,FALSE,"7 rings - live",10,"track","k bye for now (swt live)","A","major","A major"
"77","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.448,0.71,0.71,1,-5.095,0,0.0578,0.196,0,0.638,0.638,0.273,104.024,"6Q4JJnjX00q8O10OliHhjS",83784,FALSE,FALSE,"love me harder - live",11,"track","k bye for now (swt live)","C#","minor","C# minor"
"78","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.322,0.874,0.874,8,-2.893,1,0.2,0.0454,2.27e-06,0.945,0.945,0.171,98.089,"1edP751qQSUaA1vo7Hva3w",208294,TRUE,FALSE,"breathin - live",12,"track","k bye for now (swt live)","G#","major","G# major"
"79","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.317,0.474,0.474,7,-6.314,0,0.0661,0.699,0,0.945,0.945,0.318,76.592,"1IVnvJN9oC3pDYv9qpAnj7",174294,TRUE,FALSE,"needy - live",13,"track","k bye for now (swt live)","G","minor","G minor"
"80","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.395,0.735,0.735,9,-4.559,1,0.226,0.109,1.66e-06,0.353,0.353,0.177,83.143,"5BYts42mYfuullBbELoaEV",205586,TRUE,FALSE,"fake smile - live",14,"track","k bye for now (swt live)","A","major","A major"
"81","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.717,0.768,0.768,7,-4.554,1,0.137,0.145,4.3e-06,0.0741,0.0741,0.472,104.973,"1TCEZgYrPjc2G5sBYJciuq",138358,TRUE,FALSE,"make up - live",15,"track","k bye for now (swt live)","G","major","G major"
"82","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2019-12-23",2019,"day",0.613,0.802,0.802,7,-4.473,1,0.171,0.0407,0,0.92,0.92,0.271,79.514,"7MjS7SoRzn8VXajFdV3t04",99405,FALSE,FALSE,"right there - live",16,"track","k bye for now (swt live)","G","major","G major"
